Time Stamp, NOXCNC1-INST (PPB), NOCNC1-INST (PPB), NO2CNC1-INST (PPB), STABIL-INST (PPM)
03/30/2024 16:44:01,    87.7515,    11.9598,    75.7917,    20.9004
03/30/2024 16:45:01,    87.2763,    12.2579,    75.0184,    15.6034
03/30/2024 16:46:01,    86.9049,    12.4107,    74.4942,     4.3291
03/30/2024 16:47:01,    69.7501,    13.6403,    56.1098,     2.4159
03/30/2024 16:48:01,    61.4743,     9.1077,    52.3666,    19.8871
03/30/2024 16:49:01,    78.5887,    10.6249,    67.9639,    19.2146
03/30/2024 16:50:01,    76.5940,    14.5884,    62.0056,    18.1948
03/30/2024 16:51:01,    76.8174,    14.1136,    62.7037,    16.6458
03/30/2024 16:52:01,    76.1930,    13.3872,    62.8058,     8.4474
03/30/2024 16:53:01,    75.9181,    12.2356,    63.6825,     2.7431
03/30/2024 16:54:01,    27.4028,     8.1903,    19.2125,    12.0712
03/30/2024 16:55:01,    68.0262,     9.3081,    58.7181,    17.0956
03/30/2024 16:56:01,    66.3533,     9.1004,    57.2530,    16.0211
03/30/2024 16:57:01,    63.8283,     9.5455,    54.2829,    14.2360
03/30/2024 16:58:01,    65.0674,     8.8017,    56.2657,    12.7330
03/30/2024 16:59:01,    65.5334,     9.0932,    56.4403,     2.7891
03/30/2024 17:00:01,    65.3542,     8.5834,    56.7708,     1.1581
03/30/2024 17:01:01,    61.2192,     8.2213,    52.9979,     0.9976
03/30/2024 17:02:01,    61.9471,     9.0240,    52.9231,     1.7207
03/30/2024 17:03:01,    62.4116,     9.8772,    52.5344,     1.6887
03/30/2024 17:04:01,    62.3943,    10.6620,    51.7323,     1.1817
03/30/2024 17:05:01,    62.7532,    11.4921,    51.2611,     0.4743
03/30/2024 17:06:01,    63.3211,    11.1847,    52.1364,     0.4316
03/30/2024 17:07:01,    64.9528,    12.1607,    52.7921,     0.7031
03/30/2024 17:08:01,    63.7948,    12.8901,    50.9048,     1.0002
03/30/2024 17:09:01,    64.3134,    11.7058,    52.6075,     0.7065
03/30/2024 17:10:01,    63.2359,    10.8741,    52.3618,     0.5195
03/30/2024 17:11:01,    62.6772,    11.0341,    51.6431,     0.7507
03/30/2024 17:12:01,    62.1049,    10.4986,    51.6063,     0.7832
03/30/2024 17:13:01,    61.9726,    10.3772,    51.5954,     0.8675
03/30/2024 17:14:01,    61.7231,    10.1831,    51.5400,     0.5427
03/30/2024 17:15:01,    61.4702,    10.0728,    51.3974,     0.3459
03/30/2024 17:16:01,    61.7582,     9.8356,    51.9225,     0.3805
03/30/2024 17:17:01,    62.4618,     9.2148,    53.2470,     0.4024
03/30/2024 17:18:01,    64.0591,     9.3550,    54.7041,     0.7334
03/30/2024 17:19:01,    62.4478,     9.1725,    53.2753,     0.8993
03/30/2024 17:20:01,    62.5987,     8.7039,    53.8947,     0.6602
03/30/2024 17:21:01,    63.0640,     8.4402,    54.6238,     0.4485
03/30/2024 17:22:01,    62.9640,     8.2929,    54.6711,     0.4041
03/30/2024 17:23:01,    62.3494,     8.2376,    54.1118,     0.2819
03/30/2024 17:24:01,    62.0422,     8.6050,    53.4371,     0.3527
03/30/2024 17:25:01,    60.6512,     8.4001,    52.2512,     0.6548
03/30/2024 17:26:01,    62.2511,     9.2657,    52.9854,     0.6705
03/30/2024 17:27:01,    62.3891,     9.6130,    52.7761,     0.5644
03/30/2024 17:28:01,    61.3019,     9.6113,    51.6906,     0.5483
03/30/2024 17:29:01,    62.5156,     9.7070,    52.8087,     0.5604
03/30/2024 17:30:01,    62.7054,    10.3020,    52.4034,     0.6176
03/30/2024 17:31:01,    64.4944,    10.3477,    54.1467,     0.9910
03/30/2024 17:32:01,    65.4609,    10.1250,    55.3359,     1.3149
03/30/2024 17:33:01,    66.1506,    10.3890,    55.7616,     1.2642
03/30/2024 17:34:01,    65.5740,    10.7160,    54.8580,     0.9714
03/30/2024 17:35:01,    66.4126,    10.4835,    55.9291,     0.4949
03/30/2024 17:36:01,    65.6376,     9.8090,    55.8286,     0.3775
03/30/2024 17:37:01,    64.8507,     9.8718,    54.9789,     0.4671
03/30/2024 17:38:01,    63.8527,     9.3176,    54.5351,     0.9131
03/30/2024 17:39:01,    62.7249,     8.2923,    54.4326,     1.2446
03/30/2024 17:40:01,    62.6418,     6.8083,    55.8335,     1.1173
03/30/2024 17:41:01,    61.2628,     5.9293,    55.3334,     0.9037
03/30/2024 17:42:01,    60.0375,     6.2697,    53.7678,     1.0061
03/30/2024 17:43:01,    60.2398,     5.9044,    54.3354,     1.0301
03/30/2024 17:44:01,    60.2062,     5.6436,    54.5626,     0.9104
03/30/2024 17:45:01,    59.8586,     5.4364,    54.4222,     0.5061
03/30/2024 17:46:01,    59.6185,     6.0111,    53.6074,     0.3062
03/30/2024 17:47:01,    57.4115,     6.6855,    50.7261,     0.8149
03/30/2024 17:48:01,    58.4237,     6.6861,    51.7376,     1.0375
03/30/2024 17:49:01,    57.7335,     6.4667,    51.2669,     0.8973
03/30/2024 17:50:01,    56.2368,     6.6550,    49.5818,     0.8571
03/30/2024 17:51:01,    56.0462,     6.4843,    49.5619,     0.9398
03/30/2024 17:52:01,    55.4382,     6.0945,    49.3437,     1.0460
03/30/2024 17:53:01,    55.0210,     6.6517,    48.3693,     0.8990
03/30/2024 17:54:01,    56.0624,     6.7597,    49.3027,     0.5811
03/30/2024 17:55:01,    56.1950,     6.7735,    49.4215,     0.5958
03/30/2024 17:56:01,    55.7135,     7.1119,    48.6016,     0.6031
03/30/2024 17:57:01,    55.6191,     7.7374,    47.8817,     0.4536
03/30/2024 17:58:01,    55.3162,     8.1286,    47.1876,     0.3678
03/30/2024 17:59:01,    56.1820,     8.8087,    47.3732,     0.3853
03/30/2024 18:00:01,    56.2096,     8.8142,    47.3954,     0.4064
03/30/2024 18:01:01,    56.6355,     8.9810,    47.6545,     0.4204
03/30/2024 18:02:01,    55.7163,     8.7738,    46.9425,     0.4247
03/30/2024 18:03:01,    56.0812,     8.4332,    47.6480,     0.3385
03/30/2024 18:04:01,    56.4870,     8.2913,    48.1956,     0.3534
03/30/2024 18:05:01,    56.9863,     8.6393,    48.3470,     0.4340
03/30/2024 18:06:01,    56.3701,     8.4396,    47.9304,     0.4726
03/30/2024 18:07:01,    57.3220,     8.7368,    48.5852,     0.4371
03/30/2024 18:08:01,    55.9267,     8.5685,    47.3582,     0.3992
03/30/2024 18:09:01,    57.1028,     8.7616,    48.3411,     0.5037
03/30/2024 18:10:01,    57.2974,     9.1259,    48.1715,     0.4870
03/30/2024 18:11:01,    58.0384,     9.3484,    48.6900,     0.5865
03/30/2024 18:12:01,    58.0954,     8.5238,    49.5717,     0.7881
03/30/2024 18:13:01,    59.6514,     8.5282,    51.1232,     0.7886
03/30/2024 18:14:01,    58.9630,     8.9481,    50.0149,     0.7347
03/30/2024 18:15:01,    57.5517,     8.7010,    48.8507,     0.6085
03/30/2024 18:16:01,    57.1092,     8.5626,    48.5465,     0.8080
03/30/2024 18:17:01,    57.6488,     8.0838,    49.5651,     0.8470
03/30/2024 18:18:01,    57.0830,     7.8076,    49.2754,     0.5979
03/30/2024 18:19:01,    56.5372,     7.3189,    49.2183,     0.2894
03/30/2024 18:20:01,    55.4837,     7.3152,    48.1686,     0.6220
03/30/2024 18:21:01,    55.2689,     7.9272,    47.3417,     0.8074
03/30/2024 18:22:01,    55.8975,     8.0476,    47.8499,     0.6941
03/30/2024 18:23:01,    56.3032,     8.6389,    47.6644,     0.4127
03/30/2024 18:24:01,    55.4251,     8.3445,    47.0805,     0.3673
03/30/2024 18:25:01,    55.6387,     8.7791,    46.8596,     0.3782
03/30/2024 18:26:01,    56.3241,     9.0094,    47.3147,     0.3716
03/30/2024 18:27:01,    56.7007,     8.3752,    48.3256,     0.4210
03/30/2024 18:28:01,    58.0569,     7.7642,    50.2928,     0.8908
03/30/2024 18:29:01,    58.8025,     7.9525,    50.8500,     1.2534
03/30/2024 18:30:01,    56.8771,     7.8818,    48.9953,     0.9787
03/30/2024 18:31:01,    58.5316,     8.0707,    50.4609,     0.7607
03/30/2024 18:32:01,    56.9722,     7.8283,    49.1439,     0.7072
03/30/2024 18:33:01,    56.1515,     7.7459,    48.4056,     0.6737
03/30/2024 18:34:01,    54.9588,     8.0083,    46.9504,     0.9720
03/30/2024 18:35:01,    55.0646,     8.4000,    46.6646,     1.1954
03/30/2024 18:36:01,    55.2705,     7.7750,    47.4955,     0.8029
03/30/2024 18:37:01,    55.7228,     7.9408,    47.7819,     0.4722
03/30/2024 18:38:01,    55.1977,     7.8482,    47.3495,     0.4136
03/30/2024 18:39:01,    54.3837,     8.2494,    46.1343,     0.4882
03/30/2024 18:40:01,    54.2371,     8.2623,    45.9747,     0.7299
03/30/2024 18:41:01,    54.1658,     8.3954,    45.7704,     0.5974
03/30/2024 18:42:01,    54.6162,     8.1473,    46.4689,     0.3610
03/30/2024 18:43:01,    54.5105,     8.0792,    46.4313,     0.2345
03/30/2024 18:44:01,    54.7573,     7.8779,    46.8794,     0.1855
03/30/2024 18:45:01,    54.9215,     7.7153,    47.2062,     0.2600
03/30/2024 18:46:01,    55.4429,     7.3568,    48.0861,     0.2805
03/30/2024 18:47:01,    56.0688,     7.5854,    48.4834,     0.5399
03/30/2024 18:48:01,    56.5434,     7.7628,    48.7806,     0.7462
03/30/2024 18:49:01,    56.0552,     7.6865,    48.3687,     0.6199
03/30/2024 18:50:01,    56.4133,     7.7882,    48.6251,     0.3367
03/30/2024 18:51:01,    56.3847,     7.9194,    48.4653,     0.2106
03/30/2024 18:52:01,    56.2503,     8.1281,    48.1222,     0.2216
03/30/2024 18:53:01,    56.7194,     7.8913,    48.8282,     0.2570
03/30/2024 18:54:01,    56.4680,     7.7112,    48.7567,     0.3156
03/30/2024 18:55:01,    57.0333,     7.8444,    49.1889,     0.4932
03/30/2024 18:56:01,    56.9329,     7.9479,    48.9850,     0.3681
03/30/2024 18:57:02,    59.3273,     8.3619,    50.9654,     0.8022
03/30/2024 18:58:01,    59.1496,     8.0201,    51.1295,     1.0653
03/30/2024 18:59:01,    60.6747,     7.9895,    52.6852,     1.1589
03/30/2024 19:00:01,    60.0243,     8.3185,    51.7058,     0.8982
03/30/2024 19:01:01,    60.6756,     8.1615,    52.5141,     0.5318
03/30/2024 19:02:01,    59.8099,     8.7338,    51.0761,     0.4448
03/30/2024 19:03:01,    59.1976,     9.3958,    49.8018,     0.3450
03/30/2024 19:04:01,    57.4696,     9.2662,    48.2034,     0.9792
03/30/2024 19:05:01,    58.9549,     9.3380,    49.6169,     1.0163
03/30/2024 19:06:01,    58.2452,     9.6749,    48.5703,     0.7743
03/30/2024 19:07:01,    57.5708,     9.8834,    47.6873,     0.5596
03/30/2024 19:08:01,    57.2291,     9.3181,    47.9110,     0.6442
03/30/2024 19:09:01,    58.1314,     8.7903,    49.3411,     0.6011
03/30/2024 19:10:02,    57.9566,     8.2331,    49.7234,     0.4386
03/30/2024 19:11:01,    57.5717,     8.0340,    49.5377,     0.3081
03/30/2024 19:12:01,    57.8038,     7.3526,    50.4513,     0.3245
03/30/2024 19:13:01,    58.1923,     7.0322,    51.1601,     0.3376
03/30/2024 19:14:01,    59.5088,     6.9050,    52.6038,     0.6990
03/30/2024 19:15:01,    60.5853,     6.6616,    53.9237,     1.1341
03/30/2024 19:16:01,    60.2197,     6.6643,    53.5553,     1.0969
03/30/2024 19:17:01,    60.3819,     6.2004,    54.1815,     0.6949
03/30/2024 19:18:01,    59.1430,     6.1960,    52.9470,     0.3918
03/30/2024 19:19:01,    58.4603,     6.2865,    52.1738,     0.7698
03/30/2024 19:20:01,    59.0083,     6.4194,    52.5889,     0.8103
03/30/2024 19:21:01,    58.8999,     6.3780,    52.5218,     0.7000
03/30/2024 19:22:01,    59.3446,     6.8325,    52.5121,     0.3226
03/30/2024 19:23:01,    60.5980,     7.3016,    53.2964,     0.7408
03/30/2024 19:24:01,    61.3717,     8.0389,    53.3328,     1.1739
03/30/2024 19:25:01,    63.3468,     7.8462,    55.5005,     1.4672
03/30/2024 19:26:01,    63.6311,     7.8830,    55.7481,     1.4746
03/30/2024 19:27:01,    63.3768,     7.6651,    55.7117,     1.2023
03/30/2024 19:28:01,    63.1344,     7.9047,    55.2297,     0.8394
03/30/2024 19:29:01,    60.7620,     7.7490,    53.0129,     0.7056
03/30/2024 19:30:01,    61.0023,     7.6447,    53.3576,     1.1526
03/30/2024 19:31:01,    62.3137,     7.4156,    54.8982,     1.0281
03/30/2024 19:32:01,    61.1434,     7.9642,    53.1792,     0.7899
03/30/2024 19:33:01,    61.3729,     8.4739,    52.8990,     0.3987
03/30/2024 19:34:01,    61.8199,     8.9253,    52.8946,     0.3904
03/30/2024 19:35:01,    62.8158,     8.8879,    53.9279,     0.5710
03/30/2024 19:36:01,    61.2801,     9.1733,    52.1068,     0.6270
03/30/2024 19:37:01,    61.7207,     9.4419,    52.2789,     0.5630
03/30/2024 19:38:01,    61.7614,     9.7818,    51.9796,     0.5544
03/30/2024 19:39:01,    61.8981,     9.6320,    52.2661,     0.4403
03/30/2024 19:40:01,    62.2588,     9.5981,    52.6607,     0.2372
03/30/2024 19:41:01,    62.6779,    10.0619,    52.6160,     0.3739
03/30/2024 19:42:01,    63.3566,    10.2556,    53.1011,     0.5997
03/30/2024 19:43:01,    64.4536,    10.3378,    54.1158,     0.9813
03/30/2024 19:44:01,    74.3336,     4.5367,    69.7969,     9.2129
03/30/2024 19:45:01,    72.4876,     9.4322,    63.0554,     9.7138
03/30/2024 19:46:01,    70.6719,    10.9036,    59.7683,    10.4195
03/30/2024 19:47:01,    70.3303,    10.4416,    59.8887,    10.6483
03/30/2024 19:48:01,    70.8288,    10.5918,    60.2370,     2.2965
03/30/2024 19:49:01,    70.7530,    10.6237,    60.1293,     1.1873
03/30/2024 19:50:01,    31.4515,     9.5512,    21.9003,    15.3511
03/30/2024 19:51:01,    71.8736,    10.1664,    61.7072,    16.4377
03/30/2024 19:52:01,    72.2287,     6.7365,    65.4923,    16.7552
03/30/2024 19:53:01,    71.6983,     7.0062,    64.6921,    16.9706
03/30/2024 19:54:01,    71.0092,     7.3144,    63.6948,    12.6418
03/30/2024 19:55:01,    70.4688,     7.5774,    62.8914,     0.9451
03/30/2024 19:56:01,    69.6533,     8.0108,    61.6425,     0.9038
03/30/2024 19:57:01,    28.0342,    10.6578,    17.3764,    11.6878
03/30/2024 19:58:01,    65.0891,     8.6144,    56.4746,    12.4903
03/30/2024 19:59:01,    71.6368,     7.4783,    64.1585,    12.2754
03/30/2024 20:00:01,    70.9914,     9.7712,    61.2202,    12.3963
03/30/2024 20:01:01,    70.0494,    10.1168,    59.9326,     9.9873
03/30/2024 20:02:01,    70.1214,    10.2036,    59.9178,     1.8630
03/30/2024 20:03:01,    67.4927,    10.1973,    57.2954,     0.8797
03/30/2024 20:04:01,    61.4176,     9.8206,    51.5971,    15.9545
03/30/2024 20:05:01,    71.3480,    12.3714,    58.9767,    16.0432
03/30/2024 20:06:01,    67.5672,    12.8243,    54.7429,    16.5188
03/30/2024 20:07:01,    69.1593,    12.6638,    56.4955,    16.4318
03/30/2024 20:08:01,    69.3830,    11.9956,    57.3874,     3.3157
03/30/2024 20:09:01,    69.7549,    11.8958,    57.8591,     2.5669
03/30/2024 20:10:01,    28.8600,     9.2767,    19.5833,    11.2440
03/30/2024 20:11:01,    71.4042,     8.6381,    62.7661,    14.8516
03/30/2024 20:12:01,    79.9209,    11.9890,    67.9319,    16.5377
03/30/2024 20:13:01,    71.7021,    13.9400,    57.7621,    16.6274
03/30/2024 20:14:01,    63.9957,    10.6630,    53.3326,    15.1213
03/30/2024 20:15:01,    64.9811,    10.4190,    54.5621,     5.9012
03/30/2024 20:16:01,    65.4219,     9.7105,    55.7114,     4.3322
03/30/2024 20:17:01,    62.5118,     9.3845,    53.1273,     2.8725
03/30/2024 20:18:01,    61.8382,     9.1426,    52.6956,     1.5240
03/30/2024 20:19:01,    62.6182,     8.6074,    54.0108,     1.6957
03/30/2024 20:20:01,    64.1435,     8.0508,    56.0928,     1.3806
03/30/2024 20:21:01,    63.4711,     7.7448,    55.7264,     0.9997
03/30/2024 20:22:01,    63.6226,     8.5815,    55.0410,     0.8658
03/30/2024 20:23:01,    63.9743,     8.8840,    55.0903,     0.4502
03/30/2024 20:24:01,    64.2137,     8.6421,    55.5716,     0.3084
03/30/2024 20:25:01,    63.1787,     8.4768,    54.7019,     0.5199
03/30/2024 20:26:01,    62.0853,     9.1711,    52.9142,     0.7158
03/30/2024 20:27:01,    61.5203,     9.6690,    51.8513,     1.0118
03/30/2024 20:28:01,    61.5262,     9.7385,    51.7876,     0.7734
03/30/2024 20:29:01,    62.0450,     9.8034,    52.2416,     0.5814
03/30/2024 20:30:01,    63.9415,     9.7768,    54.1647,     0.7776
03/30/2024 20:31:01,    63.6734,    10.4239,    53.2495,     1.0368
03/30/2024 20:32:01,    65.0590,    10.4922,    54.5667,     1.1232
03/30/2024 20:33:01,    65.1508,    10.0494,    55.1014,     0.8868
03/30/2024 20:34:01,    66.0020,     9.9388,    56.0632,     0.7020
03/30/2024 20:35:01,    66.1431,     9.9364,    56.2067,     0.6981
03/30/2024 20:36:01,    65.4746,    10.0621,    55.4125,     0.4534
03/30/2024 20:37:01,    64.9267,     9.9754,    54.9512,     0.4603
03/30/2024 20:38:01,    65.6501,     9.9849,    55.6652,     0.4752
03/30/2024 20:39:01,    66.4321,    10.0238,    56.4084,     0.5658
03/30/2024 20:40:01,    67.8595,    10.5110,    57.3485,     1.0848
03/30/2024 20:41:01,    70.1414,    11.7586,    58.3827,     1.6075
03/30/2024 20:42:01,    71.8041,    12.6179,    59.1862,     1.8935
03/30/2024 20:43:01,    73.6386,    13.4285,    60.2101,     2.0869
03/30/2024 20:44:01,    32.6769,    11.0344,    21.6425,    12.5155
03/30/2024 20:45:01,    78.9801,    12.1551,    66.8250,    16.9651
03/30/2024 20:46:01,    85.5636,    20.8914,    64.6722,    19.2322
03/30/2024 20:47:01,    87.6532,    18.9229,    68.7303,    21.4227
03/30/2024 20:48:01,    87.6938,    18.4692,    69.2247,    21.2083
03/30/2024 20:49:01,    87.8943,    17.9798,    69.9145,     3.3437
03/30/2024 20:50:01,    96.2892,    14.2860,    82.0032,     2.0300
03/30/2024 20:51:01,    34.0294,    12.0702,    21.9591,    20.0070
03/30/2024 20:52:01,    88.5995,    18.7090,    69.8906,    20.1619
03/30/2024 20:53:01,    87.9598,    15.6639,    72.2959,    19.8927
03/30/2024 20:54:01,    85.8122,    17.4430,    68.3692,    19.6073
03/30/2024 20:55:01,    85.7229,    17.5941,    68.1289,    11.8926
03/30/2024 20:56:01,    85.6408,    17.2269,    68.4140,     1.9206
03/30/2024 20:57:01,    66.5798,    11.4379,    55.1419,     3.8872
03/30/2024 20:58:01,    35.0417,    14.8613,    20.1804,    19.5921
03/30/2024 20:59:01,    81.2195,    17.3698,    63.8497,    20.6670
03/30/2024 21:00:01,    77.5770,    20.0947,    57.4823,    20.5299
03/30/2024 21:01:01,    78.5028,    19.9624,    58.5404,    19.6943
03/30/2024 21:02:01,    79.7737,    19.6360,    60.1377,    13.2807
03/30/2024 21:03:01,    87.4560,    18.1078,    69.3482,    10.0779
03/30/2024 21:04:01,    37.9434,    11.7105,    26.2329,    15.2126
03/30/2024 21:05:01,    68.7051,    14.3264,    54.3787,    22.9319
03/30/2024 21:06:01,    85.6498,    21.1364,    64.5134,    24.3291
03/30/2024 21:07:01,    87.2370,    18.3064,    68.9306,    22.0054
03/30/2024 21:08:01,    87.0587,    18.7461,    68.3126,    21.4699
03/30/2024 21:09:01,    88.0324,    19.8794,    68.1530,     5.2002
03/30/2024 21:10:01,    88.5316,    20.0547,    68.4769,     2.7145
03/30/2024 21:11:01,    37.0461,    11.4908,    25.5553,    12.0983
03/30/2024 21:12:01,    85.3091,    24.6331,    60.6759,    19.8493
03/30/2024 21:13:01,    87.2830,    21.3201,    65.9629,    20.6822
03/30/2024 21:14:01,    95.9847,    20.2576,    75.7271,    22.3957
03/30/2024 21:15:01,    94.8206,    19.9888,    74.8318,    22.6233
03/30/2024 21:16:01,    93.8334,    20.3081,    73.5253,     3.3259
03/30/2024 21:17:01,    93.1305,    20.1222,    73.0083,     2.5672
03/30/2024 21:18:01,    36.0797,    14.3084,    21.7713,    19.7870
03/30/2024 21:19:01,    92.9044,    19.6384,    73.2661,    23.8884
03/30/2024 21:20:01,    89.3524,    20.4222,    68.9303,    23.4054
03/30/2024 21:21:01,    93.5715,    13.6281,    79.9434,    23.3865
03/30/2024 21:22:01,    93.7424,    14.4579,    79.2845,    19.6607
03/30/2024 21:23:01,    92.7383,    15.3145,    77.4237,     1.5122
03/30/2024 21:24:01,    77.7557,    13.2467,    64.5090,     1.0511
03/30/2024 21:25:01,    35.6732,    11.7395,    23.9338,    21.7612
03/30/2024 21:26:01,    89.5751,    15.2284,    74.3468,    23.5716
03/30/2024 21:27:01,    84.5465,    25.8670,    58.6795,    22.5887
03/30/2024 21:28:01,    85.6077,    24.7693,    60.8384,    21.3644
03/30/2024 21:29:01,    85.9025,    23.7874,    62.1150,    15.6307
03/30/2024 21:30:01,    87.3215,    22.8290,    64.4925,     1.2847
03/30/2024 21:31:01,    39.4083,    13.2388,    26.1695,     6.0123
03/30/2024 21:32:01,    81.1346,    14.1397,    66.9949,    19.5391
03/30/2024 21:33:01,    94.0579,    16.7470,    77.3108,    20.4925
03/30/2024 21:34:01,    90.7943,    21.6946,    69.0997,    20.8378
03/30/2024 21:35:01,    90.9422,    21.5253,    69.4169,    21.2585
03/30/2024 21:36:01,    90.4371,    21.2492,    69.1879,     5.7517
03/30/2024 21:37:01,    90.4851,    20.6495,    69.8356,     2.6218
03/30/2024 21:38:01,    34.9804,    10.3729,    24.6075,    12.8687
03/30/2024 21:39:01,    94.6272,    20.1180,    74.5091,    22.1168
03/30/2024 21:40:01,    93.3571,    18.1675,    75.1896,    21.7969
03/30/2024 21:41:01,    82.3325,    18.8568,    63.4757,    21.3026
03/30/2024 21:42:01,    83.0970,    18.7532,    64.3438,    20.1924
03/30/2024 21:43:01,    82.6052,    18.1128,    64.4924,     4.0489
03/30/2024 21:44:01,    83.5172,    17.5968,    65.9205,     2.9585
03/30/2024 21:45:01,    35.6528,    13.2654,    22.3874,    13.8077
03/30/2024 21:46:01,    84.3729,    16.8475,    67.5253,    18.2717
03/30/2024 21:47:01,    73.1425,    12.4352,    60.7074,    17.9534
03/30/2024 21:48:01,    81.5248,    14.1476,    67.3772,    17.5712
03/30/2024 21:49:01,    81.9972,    14.1771,    67.8201,    15.4435
03/30/2024 21:50:01,    81.4844,    14.7335,    66.7509,     3.2690
03/30/2024 21:51:01,    88.0321,    14.1045,    73.9276,     2.7180
03/30/2024 21:52:01,    30.1306,     9.6032,    20.5274,    17.0955
03/30/2024 21:53:01,    75.3402,    11.8421,    63.4981,    19.7094
03/30/2024 21:54:01,    72.4596,    10.5549,    61.9047,    18.6027
03/30/2024 21:55:01,    72.8070,    11.0605,    61.7464,    17.1370
03/30/2024 21:56:01,    73.9102,    11.1980,    62.7122,    13.1988
03/30/2024 21:57:01,    73.3287,    11.4653,    61.8634,     1.0632
03/30/2024 21:58:01,    51.9139,     7.2422,    44.6717,     1.7796
03/30/2024 21:59:01,    66.5296,    10.0215,    56.5080,    15.4810
03/30/2024 22:00:01,    62.1326,    10.5949,    51.5377,    14.8899
03/30/2024 22:01:01,    63.0170,    10.5118,    52.5052,    13.6498
03/30/2024 22:02:01,    63.4699,    11.2423,    52.2276,    11.8014
03/30/2024 22:03:01,    65.0091,    11.3824,    53.6268,     2.7617
03/30/2024 22:04:01,    65.2698,    11.2627,    54.0071,     1.0460
03/30/2024 22:05:01,    61.4637,    11.0058,    50.4578,     0.9245
03/30/2024 22:06:01,    61.6965,    10.7999,    50.8966,     1.6397
03/30/2024 22:07:01,    62.1454,    10.7622,    51.3832,     1.7990
03/30/2024 22:08:01,    61.6098,    10.8054,    50.8044,     1.5245
03/30/2024 22:09:01,    62.4916,    10.7266,    51.7651,     0.4111
03/30/2024 22:10:01,    62.2354,    10.4131,    51.8223,     0.3139
03/30/2024 22:11:01,    62.9587,    10.8763,    52.0824,     0.4022
03/30/2024 22:12:01,    62.0924,    10.9872,    51.1053,     0.4017
03/30/2024 22:13:01,    63.0806,    11.1826,    51.8981,     0.5159
03/30/2024 22:14:01,    63.7258,    11.6536,    52.0722,     0.5976
03/30/2024 22:15:01,    63.9043,    12.1493,    51.7550,     0.6368
03/30/2024 22:16:01,    63.1943,    12.5739,    50.6204,     0.5150
03/30/2024 22:17:01,    62.7325,    12.8412,    49.8913,     0.4039
03/30/2024 22:18:01,    61.0480,    12.2458,    48.8022,     0.7366
03/30/2024 22:19:01,    59.9434,    12.2918,    47.6515,     1.1636
03/30/2024 22:20:01,    59.6856,    12.8485,    46.8371,     1.3252
03/30/2024 22:21:01,    60.8607,    12.6969,    48.1638,     1.0425
03/30/2024 22:22:01,    61.0135,    12.3086,    48.7049,     0.5141
03/30/2024 22:23:01,    60.0480,    12.0566,    47.9914,     0.4548
03/30/2024 22:24:01,    59.7103,    11.8024,    47.9079,     0.5086
03/30/2024 22:25:01,    60.7209,    12.5199,    48.2010,     0.5272
03/30/2024 22:26:01,    61.0004,    12.2908,    48.7096,     0.5279
03/30/2024 22:27:01,    59.3270,    12.1541,    47.1730,     0.5083
03/30/2024 22:28:01,    59.1419,    12.1293,    47.0126,     0.6151
03/30/2024 22:29:01,    58.9451,    12.1093,    46.8359,     0.8059
03/30/2024 22:30:01,    59.8170,    12.1370,    47.6800,     0.7252
03/30/2024 22:31:01,    60.1794,    11.9690,    48.2104,     0.5759
03/30/2024 22:32:01,    58.9482,    11.4213,    47.5269,     0.6198
03/30/2024 22:33:01,    59.7243,     9.2214,    50.5030,     7.6411
03/30/2024 22:34:01,    64.1989,     6.0577,    58.1413,     7.7813
03/30/2024 22:35:01,    66.8168,    11.1259,    55.6909,     8.8325
03/30/2024 22:36:01,    65.5299,    11.0544,    54.4754,     9.3897
03/30/2024 22:37:01,    64.8124,    11.7169,    53.0955,     2.7492
03/30/2024 22:38:01,    63.8157,    11.3567,    52.4589,     1.8327
03/30/2024 22:39:01,    26.2822,     6.5042,    19.7780,    13.8719
03/30/2024 22:40:01,    68.6697,    10.4121,    58.2576,    15.3271
03/30/2024 22:41:01,    66.0192,     9.4343,    56.5849,    15.6211
03/30/2024 22:42:01,    64.2929,     9.3515,    54.9415,    15.7125
03/30/2024 22:43:01,    62.9892,     9.4601,    53.5291,    12.0092
03/30/2024 22:44:01,    62.4863,     9.9893,    52.4970,     1.7158
03/30/2024 22:45:01,    61.0751,     9.8657,    51.2093,     1.3966
03/30/2024 22:46:01,    55.3958,     9.8744,    45.5214,     2.4392
03/30/2024 22:47:01,    54.3973,     9.7525,    44.6448,     3.2924
03/30/2024 22:48:01,    55.6580,     9.6740,    45.9840,     3.1376
03/30/2024 22:49:01,    55.8467,     9.4185,    46.4283,     1.7620
03/30/2024 22:50:01,    55.8702,     9.0692,    46.8010,     0.5419
03/30/2024 22:51:01,    54.5124,     8.8388,    45.6736,     0.5846
03/30/2024 22:52:01,    54.3802,     8.7602,    45.6200,     0.6377
03/30/2024 22:53:01,    53.8075,     8.8434,    44.9641,     0.8032
03/30/2024 22:54:01,    53.9687,     9.2000,    44.7687,     0.6568
03/30/2024 22:55:01,    53.6268,     9.8323,    43.7944,     0.3326
03/30/2024 22:56:01,    53.9963,     9.9598,    44.0365,     0.2730
03/30/2024 22:57:01,    54.6825,     9.7557,    44.9268,     0.3151
03/30/2024 22:58:01,    55.3929,     9.6497,    45.7432,     0.6613
03/30/2024 22:59:01,    55.5258,    10.2756,    45.2502,     0.7218
